Target,0,1
0,453320,606542
1,520651,594591
2,516664,660290
3,570023,570741
4,524035,518443
5,544957,505968
6,503105,577815
7,515747,601704
8,588509,666153
9,533602,584471
10,488815,736618
11,555436,648459
12,525149,598859
13,527235,597804
14,532163,487880
15,456899,535857
16,458240,649408
17,449835,681607
18,536283,664397
19,490765,641584
20,454105,462204
21,452479,733351
22,530851,640929
23,537285,484173
24,517205,604160
25,523280,604275
26,587302,609986
27,474852,625772
28,524603,621588
29,541442,643798
30,533275,597808
31,561366,639125
32,542921,577831
33,535727,568446
34,505281,579015
35,507854,513056
36,519839,594718
37,543050,594144
38,502642,615006
39,457526,658653
40,454100,637822
41,478919,531404
42,525977,595552
43,530335,593501
44,485899,618292
45,520162,606713
46,579754,607506
47,448929,699090
48,519817,600528
49,590437,652317
50,565852,731472
51,530337,609544
52,591664,441477
53,518660,603100
54,543134,515387
55,549643,615815
56,536765,368279
57,490583,447151
58,462095,603185
59,521037,625633
60,517783,448891
61,504286,586215
62,449791,508708
63,505975,574621
64,565315,570709
65,505993,602027
66,481399,639977
67,528705,615540
68,496874,608333
69,509135,610403
70,551495,534129
71,511112,609032
72,540324,654879
73,518523,731755
74,592334,554231
75,458334,717159
76,563760,556793
77,498993,477685
78,461951,676819
79,542473,619633
80,577696,558890
81,528282,454400
82,505044,648336
83,502254,599976
84,540724,612400
85,527173,638401
86,457823,732911
87,556058,641043
88,504892,636062
89,519323,604971
90,552242,597762
91,519915,756868
92,510063,608495
93,465513,529132
94,548305,789860
95,583329,579176
96,556448,580076
97,533866,630754
98,515476,610111
99,523927,561491
100,537745,730727
101,496614,634895
102,532452,620413
103,536056,592316
104,593310,602181
105,496071,641507
106,534472,723007
107,560890,671380
108,587630,603523
109,465477,577209
110,515948,599567
111,568984,508467
112,503169,584319
113,474033,604815
114,547110,635152
115,468222,558458
116,517396,599675
117,530689,605173
118,559197,707148
119,481295,606981
120,500864,602869
121,530677,448636
122,478788,536546
123,575107,605490
124,556865,576259
125,502377,463742
126,560795,506703
127,498930,606521
128,437919,529813
129,478859,605506
130,481130,571932
131,469019,650175
132,550219,511903
133,548072,645976
134,478541,641601
135,487619,577759
136,458678,582469
137,512861,595314
138,530533,617715
139,517830,602128
140,477762,560260
141,582223,588889
142,483506,616626
143,491250,551419
144,517028,595332
145,518560,536665
146,473296,675462
147,552160,585490
148,507965,693786
149,573714,564928
150,494814,606104
151,482060,583648
152,531755,589697
153,450480,714996
154,480821,565116
155,480805,685935
156,481631,636177
157,545208,637065
158,593872,697763
159,516121,602007
160,494339,615498
161,482361,482641
162,497820,561443
163,490094,534384
164,550220,574397
165,556659,640497
166,517416,602429
167,496847,583462
168,585333,595857
169,592721,557481
170,517003,601763
171,547798,572399
172,561044,620960
173,511079,619668
174,536605,619651
175,531691,790138
176,512216,623166
177,524997,600241
178,585350,632346
179,582923,674777
180,561809,588448
181,511168,600267
182,592334,549213
183,578937,619828
184,486686,601992
185,577901,591721
186,501483,581157
187,457462,707351
188,494877,598042
189,484635,641845
190,538873,607201
191,437948,675857
192,504769,602742
193,553738,625842
194,541181,592835
195,460453,663248
196,517324,651171
197,552856,632819
198,586586,524767
199,517329,597341
200,500534,594406
201,512623,615916
202,517648,602787
203,515810,608979
204,519226,603757
205,565177,572012
206,508852,610907
207,492011,553423
208,513857,606505
209,519814,612122
210,512144,604265
211,513146,611088
212,506292,614969
213,555478,508284
214,532579,545085
215,520899,598617
216,519082,604451
217,435216,703332
218,499835,663371
219,540660,578421
220,547839,649983
221,485177,553455
222,547736,556647
223,480758,579260
224,528189,620014
225,557839,653593
226,591152,597702
227,535677,646666
228,598856,484319
229,498327,603896
230,554325,470556
231,517583,614670
232,599185,632598
233,446572,545016
234,444554,498933
235,447084,676215
236,462160,604958
237,507544,717283
238,515792,603615
239,508481,650682
240,528694,605396
241,585323,564746
242,517409,602486
243,526640,594029
244,442731,524364
245,444584,682681
246,476576,702356
247,504149,613547
248,522913,612522
249,477252,511717
250,541320,577397
251,460604,612713
252,594992,626543
253,582654,498670
254,486484,555434
255,505847,653823
256,526892,669378
257,565549,552212
258,507094,670237
259,528015,580450
260,504735,542865
261,507366,592328
262,583684,553423
263,459535,573533
264,452899,715648
265,489387,555203
266,466098,646429
267,483312,686975
268,600212,542358
269,510372,611826
270,519446,652215
271,571409,711766
272,539966,564654
273,434176,620870
274,540289,560590
275,470414,585508
276,594393,507547
277,557387,620417
278,568244,571007
279,574723,481052
280,544674,607976
281,504556,596936
282,525793,649834
283,553017,553882
284,514492,603118
285,536748,638795
286,499714,573684
287,500254,579149
288,495371,524303
289,495179,555424
290,493357,576660
291,488426,568942
292,578366,600188
293,519877,635541
294,506558,484898
295,526440,600980
296,476782,475969
297,510193,740093
298,505805,540908
299,551949,652317
300,569835,305861
301,487894,309894
302,532938,306366
303,534095,328194
304,480986,258160
305,546787,303532
306,471821,268222
307,548698,334366
308,449705,398827
309,596991,214371
310,504859,246634
311,492801,255666
312,443927,294656
313,500134,265648
314,607108,471788
315,533390,402288
316,594744,368036
317,591819,302411
318,564182,292950
319,532772,295614
320,549553,326391
321,529110,294532
322,499490,301809
323,676195,228277
324,501995,330279
325,505519,287497
326,490706,329784
327,527268,332373
328,495066,364706
329,608558,305176
330,533394,295829
331,532084,311638
332,447666,300851
333,531727,296001
334,486932,387999
335,559918,291073
336,526093,315223
337,529462,306183
338,539431,339933
339,586115,270570
340,561109,308739
341,539696,297239
342,548610,181604
343,447711,328043
344,525539,188788
345,649353,297146
346,493179,348266
347,448285,383411
348,538627,245982
349,577626,300093
350,599136,285098
351,580588,470941
352,589063,292592
353,535169,347166
354,442259,351081
355,552676,353201
356,557135,307282
357,547156,278823
358,648989,319239
359,538545,105608
360,536255,382070
361,538795,308472
362,688776,298590
363,604897,299886
364,596667,288877
365,537465,294198
366,484331,299124
367,565461,223156
368,490282,326267
369,616559,338123
370,540171,306910
371,537262,225820
372,461359,283077
373,530835,203304
374,533538,319070
375,536194,244960
376,584091,285569
377,560861,292296
378,527175,215315
379,535478,294538
380,551990,334896
381,545264,319021
382,573206,327671
383,500889,295590
384,520494,242148
385,414026,299075
386,522811,295182
387,529733,285169
388,522442,383698
389,534217,355722
390,530430,311217
391,531068,336789
392,575388,178358
393,503135,331631
394,482534,370612
395,549422,231703
396,542195,295674
397,683753,249529
398,603889,234059
399,614879,299100
400,566047,378401
401,484969,351620
402,565417,305157
403,539702,232974
404,492940,219360
405,529510,287347
406,512428,308242
407,528214,266185
408,531277,334985
409,634612,357541
410,542633,266877
411,564283,311515
412,523286,416925
413,538268,295987
414,522533,163402
415,619722,343547
416,546521,329696
417,499942,188515
418,545817,338665
419,535074,433770
420,533763,289860
421,686472,332736
422,645635,298103
423,595205,362969
424,636131,336508
425,527647,286548
426,559517,326597
427,520044,230193
428,520808,299213
429,537581,292387
430,541691,95884
431,636836,342507
432,521670,270133
433,567928,259953
434,615428,239620
435,436605,281804
436,564784,287256
437,566297,187989
438,533351,352122
439,609507,378023
440,453287,424090
441,422255,179596
442,488210,278173
443,527208,296696
444,533457,295648
445,580581,261664
446,533095,290738
447,654697,144045
448,684938,261040
449,571180,306305
450,532880,295365
451,505703,301345
452,523560,306539
453,494118,400747
454,547546,217023
455,616933,393383
456,415506,198224
457,488534,301792
458,531599,303546
459,510379,262573
460,520593,402733
461,552878,319766
462,532894,296515
463,495733,339423
464,581647,350732
465,489682,376823
466,647473,303489
467,563884,283020
468,540386,348293
469,495872,218426
470,500610,376119
471,598550,391808
472,368612,331490
473,461280,372503
474,540215,229031
475,435839,276580
476,521831,294142
477,660355,314646
478,491898,267762
479,527118,293053
480,535139,399611
481,552769,313298
482,528063,366384
483,569449,264961
484,547075,303100
485,498186,304211
486,488591,290758
487,541269,296900
488,563655,247428
489,591571,348966
490,548396,125826
491,599686,310900
492,444592,247418
493,524163,243683
494,532371,290285
495,547630,337221
496,632963,456865
497,554789,321219
498,524836,393047
499,535956,333791
500,562792,434362
501,583604,309859
502,624073,373629
503,614267,251823
504,434763,289781
505,572836,210288
506,485255,356620
507,466362,280073
508,519332,290754
509,631827,314330
510,503934,290512
511,536105,225052
512,548647,294270
513,516251,387620
514,512642,290502
515,537178,289768
516,562513,245511
517,610437,311903
518,436488,382292
519,622508,313736
520,563940,339322
521,629531,283631
522,489433,331899
523,563815,325553
524,483882,365421
525,498939,237815
526,344048,265555
527,549643,296479
528,482375,344287
529,392826,143091
530,620514,294905
531,613367,265499
532,561324,272806
533,634361,276460
534,518284,296575
535,526572,291968
536,512400,338371
537,498955,289386
538,395828,212070
539,603534,307230
540,539678,317944
541,547744,217903
542,341390,170749
543,434482,302028
544,536941,231171
545,570112,307256
546,397352,412982
547,533388,296437
548,476472,299120
549,536378,328570
550,519545,369431
551,530046,284310
552,404084,407720
553,528127,275458
554,535946,315189
555,638697,306716
556,547681,233013
557,582388,313000
558,389787,197861
559,514456,289348
560,551915,293823
561,558960,300689
562,523353,319429
563,530333,265270
564,536205,287798
565,483126,342645
566,585377,333764
567,579703,136583
568,447325,349219
569,514185,337302
570,548084,202488
571,543529,264577
572,605608,280993
573,532875,295207
574,506041,304669
575,619241,320947
576,512187,407952
577,478925,281896
578,551123,183877
579,563506,245901
580,537664,222608
581,561522,313998
582,510526,325725
583,549070,227118
584,514531,247092
585,600756,309087
586,602230,126147
587,466134,455217
588,508505,430546
589,520792,293439
590,492250,403947
591,567156,323051
592,610479,314538
593,537582,246686
594,529866,275459
595,518398,389173
596,439219,305769
597,755752,335311
598,553330,320394
599,533907,289515
600,546979,299981
601,520972,294834
602,480845,384812
603,617386,266256
604,548048,274321
605,387690,265578
606,393136,302875
607,533757,290880
608,536245,220478
609,528593,294072
610,647942,395074
611,515797,448174
612,410194,277834
613,476695,382107
614,564312,205721
615,549342,411309
616,582131,300010
617,597907,260427
618,508117,391045
619,464185,286487
620,524685,310662
621,264404,357298
622,226420,347645
623,301584,484701
624,228386,347570
625,295514,442073
626,119237,315629
627,286222,376096
628,224557,357528
629,229653,346884
630,227940,242348
631,217536,361207
632,166298,217280
633,232238,349933
634,227348,356313
635,328889,352611
636,222327,347485
637,246709,316959
638,273073,299054
639,286106,362861
640,220529,365323
641,256074,309931
642,264793,360923
643,230190,416636
644,229642,338813
645,266563,324261
646,205058,372663
647,256929,337924
648,184645,349901
649,238926,337428
650,213790,219209
651,198162,444339
652,271332,203534
653,254057,272621
654,236011,350191
655,223050,397693
656,196320,258844
657,188508,371731
658,251640,310877
659,197098,390774
660,279201,307552
661,228641,346369
662,232463,207520
663,215408,353411
664,197699,325673
665,225535,347488
666,223118,344592
667,227260,372484
668,223804,319104
669,276373,320376
670,126293,462324
671,257723,338206
672,196419,397960
673,256655,386767
674,211767,347459
675,233935,408435
676,219433,343843
677,328489,362098
678,216764,336413
679,283787,345560
680,206122,342135
681,308641,318672
682,191063,340940
683,220477,215001
684,193117,355634
685,233582,339645
686,298790,307365
687,254772,325039
688,199139,246625
689,232101,364618
690,165557,344125
691,200291,350453
692,279004,377770
693,136579,426660
694,178574,341671
695,348964,261568
696,176375,310548
697,225146,343352
698,218900,394333
699,174178,346242
700,189209,368298
701,213526,351511
702,278332,369892
703,124967,374172
704,145106,356393
705,263702,349555
706,242357,281579
707,196507,302594
708,235398,256579
709,179703,329666
710,252133,336836
711,212100,345133
712,357867,255601
713,268993,177857
714,190742,359153
715,272039,333050
716,235179,319398
717,220373,361237
718,207257,343505
719,261345,345099
720,248217,266860
721,219286,292775
722,278913,352104
723,180721,371540
724,234054,342531
725,219462,331808
726,186211,270417
727,333464,332046
728,219487,293942
729,198284,360542
730,263157,414996
731,209979,326797
732,219674,281849
733,241250,360988
734,251982,346274
735,295106,328152
736,244446,439979
737,244463,356541
738,257104,266224
739,245308,352623
740,226561,347572
741,214654,346206
742,184850,292744
743,276187,201809
744,233299,372316
745,252853,342369
746,140876,300973
747,329348,507857
748,266727,281807
749,308196,371865
750,261807,379004
751,230552,341659
752,255093,423038
753,216082,369167
754,243297,357739
755,245365,355382
756,233763,345373
757,183136,433352
758,185146,329672
759,227834,341863
760,219920,346857
761,248284,275787
762,219617,288995
763,196945,355289
764,188942,354918
765,229323,350180
766,190109,282009
767,222190,308575
768,246569,345039
769,236282,328486
770,242028,345990
771,222355,344824
772,202963,417895
773,193128,348751
774,206077,318186
775,233449,301155
776,200034,328033
777,222920,381430
778,149789,243552
779,209926,397604
780,231481,500405
781,246759,390068
782,267004,310665
783,249073,439033
784,323473,291395
785,220185,482077
786,271943,300583
787,233985,366440
788,229253,349235
789,182539,290559
790,201503,428888
791,219956,265701
792,238634,328278
793,278852,327923
794,159883,322421
795,268982,381670
796,274605,340965
797,269363,404277
798,236795,377812
799,316661,417975
800,226372,388051
801,235961,344110
802,221454,344475
803,201847,451764
804,206533,328918
805,219770,313056
806,178050,267605
807,199228,277810
808,206458,356138
809,272477,402275
810,183520,371884
811,278131,332217
812,234411,357284
813,101408,321457
814,223793,346327
815,245572,375610
816,209720,356137
817,116163,330871
818,280123,331964
819,228901,351782
820,229632,352050
821,229522,350203
822,234737,330022
823,299383,292149
824,241420,314600
825,215708,337534
826,279932,335916
827,204506,269686
828,245255,370327
829,228996,341481
830,363589,357586
831,217530,341051
832,363949,332854
833,233596,362139
834,230453,310245
835,208073,384064
836,236598,332936
837,260866,266754
838,245465,420584
839,310774,380404
840,197970,414038
841,244794,300356
842,235774,352079
843,277386,309185
844,227426,358565
845,292683,445089
846,196815,441484
847,232317,330706
848,105690,358077
849,152044,331168
850,228543,346860
851,312535,315330
852,223088,270467
853,211680,365202
854,224392,346788
855,228304,376824
856,190716,411597
857,314483,416009
858,279953,322349
859,239402,354643
860,177669,327160
861,249445,361544
862,132182,385315
863,197803,344224
864,247759,424567
865,229862,358857
866,227572,288255
867,239186,339323
868,209836,346987
869,242935,342404
870,222667,296327
871,258815,338749
872,165115,322507
873,227791,347022
874,238928,328262
875,173762,309330
876,223541,364277
877,200824,367232
878,163513,363078
879,247029,490336
880,234867,403744
881,217593,282895
882,228725,346997
883,192530,309373
884,177842,329276
885,198901,345538
886,227677,527817
887,102316,370232
888,227672,297477
889,232210,340794
890,270211,408308
891,234540,361720
892,225547,270769
893,225752,346903
894,259073,210513
895,307494,281474
896,269960,353929
897,218504,270228
898,259911,399400
899,238239,279840
900,244452,330108
901,179560,259579
902,201153,321376
903,233531,313220
904,315974,310747
905,271600,323443
906,230483,347016
907,233063,371831
908,201771,334785
909,169745,346890
910,246365,347212
911,267650,332300
912,228105,361347
913,219299,372849
914,197960,267785
915,222005,308277
916,226786,334204
917,158102,347643
918,198946,315839
919,121432,241527
920,289336,428782
921,202569,391660
922,265331,377856
923,232543,337960
924,220787,341925
925,254331,344749
926,207068,337958
927,232141,347122
928,283075,357110
929,232108,343102
930,197323,318977
931,229156,350225
932,182468,348573
933,272570,253563
934,325935,430270
935,157496,375183
936,190296,395802
937,397836,451809
938,465078,380683
939,419895,397286
940,513498,420937
941,413875,378194
942,444201,406302
943,555299,378527
944,447360,376884
945,409126,386981
946,434534,389408
947,512946,381757
948,501537,380646
949,453944,362044
950,443660,407675
951,437974,405509
952,388242,475514
953,358059,391443
954,441441,411355
955,363209,379360
956,436718,413914
957,431347,407701
958,446850,421310
959,460971,429408
960,454508,403061
961,447687,409404
962,440730,400777
963,452901,394088
964,418521,448005
965,537585,390939
966,619057,340483
967,447125,360599
968,372230,371262
969,328130,446897
970,503964,439408
971,399097,364848
972,429977,440501
973,420668,388181
974,437722,408851
975,362992,439857
976,433941,402961
977,436836,377938
978,442233,466274
979,399893,436877
980,434707,402512
981,435441,429737
982,428531,389063
983,416275,377374
984,368855,418447
985,443239,409674
986,446457,385648
987,527224,334681
988,468751,404521
989,435477,403923
990,493777,378624
991,408267,395976
992,418653,459821
993,456690,436979
994,513085,373467
995,443605,452201
996,433905,421673
997,451709,335221
998,463191,343383
999,442327,403544
1000,449828,430854
1001,483337,373974
1002,496087,430012
1003,416066,423502
1004,429669,413829
1005,507592,361379
1006,473524,375325
1007,387216,467206
1008,461278,355267
1009,411074,396258
1010,401072,428948
1011,439059,429163
1012,409656,383439
1013,445423,404289
1014,479266,435870
1015,398425,444795
1016,503190,443256
1017,447769,400101
1018,406757,396497
1019,417486,410808
1020,416679,441802
1021,424026,427143
1022,427387,393414
1023,487193,439609
1024,498543,395123
1025,454194,376470
1026,503531,362006
1027,444496,384483
1028,471752,436776
1029,455800,415339
1030,440998,406810
1031,455274,417327
1032,453680,454340
1033,479591,459513
1034,414416,464729
1035,473112,411502
1036,440987,407233
1037,367880,393080
1038,439622,341205
1039,473465,386966
1040,451151,399928
1041,314133,398666
1042,454437,398575
1043,378416,414520
1044,438578,417942
1045,426064,440155
1046,396121,380196
1047,439340,427027
1048,465444,335111
1049,508430,431170
1050,452024,409597
1051,428145,400869
1052,441372,410131
1053,370892,405683
1054,440651,379935
1055,467688,423568
1056,444685,428707
1057,537925,369892
1058,452709,399097
1059,422739,380163
1060,519970,377994
1061,463873,428879
1062,483307,378980
1063,421557,364612
1064,479139,430705
1065,408082,418484
1066,463626,377882
1067,420587,395736
1068,510144,426821
1069,369720,430916
1070,436661,367892
1071,496502,385256
1072,453970,407749
1073,405167,431114
1074,449351,414170
1075,386276,429289
1076,447482,380472
1077,487057,419491
1078,417123,390478
1079,352036,403986
1080,422785,401319
1081,440615,406477
1082,420058,438582
1083,478599,417818
1084,434657,411923
1085,448658,378110
1086,440146,407214
1087,443426,439634
1088,458381,394080
1089,434265,400575
1090,443917,386101
1091,432058,412202
1092,422086,435481
1093,434213,364386
1094,536718,428351
1095,410976,453347
1096,495554,393437
1097,479070,389997
1098,443542,340897
1099,515913,438358
1100,391439,426653
1101,338240,434095
1102,549405,412323
1103,439581,400198
1104,455977,424810
1105,386438,473476
1106,398665,466950
1107,426967,465788
1108,437129,407856
1109,427987,392320
